,feature name,rank
1701,KSCTriad_g3.g3.g4.gap0,2256
1702,KSCTriad_g3.g3.g5.gap0,2256
1703,KSCTriad_g3.g3.g6.gap0,2256
1704,KSCTriad_g3.g4.g1.gap0,2256
1705,KSCTriad_g3.g4.g2.gap0,2256
1696,KSCTriad_g3.g2.g5.gap0,2256
1706,KSCTriad_g3.g4.g3.gap0,2256
1708,KSCTriad_g3.g4.g5.gap0,2256
1709,KSCTriad_g3.g4.g6.gap0,2256
1710,KSCTriad_g3.g5.g1.gap0,2256
1711,KSCTriad_g3.g5.g2.gap0,2256
1712,KSCTriad_g3.g5.g3.gap0,2256
1713,KSCTriad_g3.g5.g4.gap0,2256
1714,KSCTriad_g3.g5.g5.gap0,2256
1715,KSCTriad_g3.g5.g6.gap0,2256
1716,KSCTriad_g3.g5.g7.gap0,2256
1707,KSCTriad_g3.g4.g4.gap0,2256
1695,KSCTriad_g3.g2.g4.gap0,2256
1694,KSCTriad_g3.g2.g3.gap0,2256
1693,KSCTriad_g3.g2.g2.gap0,2256
1672,KSCTriad_g2.g5.g6.gap0,2256
1673,KSCTriad_g2.g5.g7.gap0,2256
1674,KSCTriad_g2.g6.g1.gap0,2256
1675,KSCTriad_g2.g6.g2.gap0,2256
1676,KSCTriad_g2.g6.g3.gap0,2256
1677,KSCTriad_g2.g6.g4.gap0,2256
1678,KSCTriad_g2.g6.g5.gap0,2256
1679,KSCTriad_g2.g6.g6.gap0,2256
1680,KSCTriad_g2.g7.g1.gap0,2256
1681,KSCTriad_g2.g7.g2.gap0,2256
1682,KSCTriad_g2.g7.g3.gap0,2256
1683,KSCTriad_g2.g7.g5.gap0,2256
1684,KSCTriad_g2.g7.g6.gap0,2256
1685,KSCTriad_g3.g1.g1.gap0,2256
1686,KSCTriad_g3.g1.g2.gap0,2256
1687,KSCTriad_g3.g1.g3.gap0,2256
1688,KSCTriad_g3.g1.g4.gap0,2256
1689,KSCTriad_g3.g1.g5.gap0,2256
1690,KSCTriad_g3.g1.g6.gap0,2256
1691,KSCTriad_g3.g1.g7.gap0,2256
1692,KSCTriad_g3.g2.g1.gap0,2256
1717,KSCTriad_g3.g6.g1.gap0,2256
1767,KSCTriad_g5.g1.g4.gap0,2256
1718,KSCTriad_g3.g6.g2.gap0,2256
1720,KSCTriad_g3.g6.g4.gap0,2256
1746,KSCTriad_g4.g4.g2.gap0,2256
1747,KSCTriad_g4.g4.g3.gap0,2256
1748,KSCTriad_g4.g4.g4.gap0,2256
1749,KSCTriad_g4.g4.g5.gap0,2256
1750,KSCTriad_g4.g4.g6.gap0,2256
1751,KSCTriad_g4.g5.g1.gap0,2256
1752,KSCTriad_g4.g5.g2.gap0,2256
1753,KSCTriad_g4.g5.g3.gap0,2256
1754,KSCTriad_g4.g5.g4.gap0,2256
1745,KSCTriad_g4.g4.g1.gap0,2256
1755,KSCTriad_g4.g5.g5.gap0,2256
1757,KSCTriad_g4.g6.g1.gap0,2256
1758,KSCTriad_g4.g6.g2.gap0,2256
1759,KSCTriad_g4.g6.g3.gap0,2256
1760,KSCTriad_g4.g6.g4.gap0,2256
1761,KSCTriad_g4.g6.g5.gap0,2256
1762,KSCTriad_g4.g6.g6.gap0,2256
1763,KSCTriad_g4.g7.g5.gap0,2256
1764,KSCTriad_g5.g1.g1.gap0,2256
1765,KSCTriad_g5.g1.g2.gap0,2256
1756,KSCTriad_g4.g5.g6.gap0,2256
1744,KSCTriad_g4.g3.g6.gap0,2256
1743,KSCTriad_g4.g3.g5.gap0,2256
1742,KSCTriad_g4.g3.g4.gap0,2256
1721,KSCTriad_g3.g6.g5.gap0,2256
1722,KSCTriad_g3.g6.g6.gap0,2256
1723,KSCTriad_g3.g7.g1.gap0,2256
1724,KSCTriad_g3.g7.g2.gap0,2256
1725,KSCTriad_g3.g7.g3.gap0,2256
1726,KSCTriad_g3.g7.g5.gap0,2256
1727,KSCTriad_g4.g1.g1.gap0,2256
1728,KSCTriad_g4.g1.g2.gap0,2256
1729,KSCTriad_g4.g1.g3.gap0,2256
1730,KSCTriad_g4.g1.g4.gap0,2256
1731,KSCTriad_g4.g1.g5.gap0,2256
1732,KSCTriad_g4.g1.g6.gap0,2256
1733,KSCTriad_g4.g2.g1.gap0,2256
1734,KSCTriad_g4.g2.g2.gap0,2256
1735,KSCTriad_g4.g2.g3.gap0,2256
1736,KSCTriad_g4.g2.g4.gap0,2256
1737,KSCTriad_g4.g2.g5.gap0,2256
1738,KSCTriad_g4.g2.g6.gap0,2256
1739,KSCTriad_g4.g3.g1.gap0,2256
1740,KSCTriad_g4.g3.g2.gap0,2256
1741,KSCTriad_g4.g3.g3.gap0,2256
1719,KSCTriad_g3.g6.g3.gap0,2256
1865,KSCTriad_g7.g6.g4.gap0,2256
1866,KSCTriad_g7.g6.g5.gap0,2256
1871,APAAC_Pc1.C,2256
2037,CKSAAP_IC.gap0,2256
2038,CKSAAP_ID.gap0,2256
2039,CKSAAP_IE.gap0,2256
2040,CKSAAP_IF.gap0,2256
2041,CKSAAP_IG.gap0,2256
2042,CKSAAP_IH.gap0,2256
2043,CKSAAP_II.gap0,2256
2044,CKSAAP_IK.gap0,2256
2045,CKSAAP_IL.gap0,2256
2036,CKSAAP_IA.gap0,2256
2046,CKSAAP_IM.gap0,2256
2048,CKSAAP_IP.gap0,2256
2049,CKSAAP_IQ.gap0,2256
2050,CKSAAP_IR.gap0,2256
2051,CKSAAP_IS.gap0,2256
2052,CKSAAP_IT.gap0,2256
2053,CKSAAP_IV.gap0,2256
2054,CKSAAP_IY.gap0,2256
2055,CKSAAP_KA.gap0,2256
2056,CKSAAP_KC.gap0,2256
2047,CKSAAP_IN.gap0,2256
2035,CKSAAP_HV.gap0,2256
2034,CKSAAP_HT.gap0,2256
2033,CKSAAP_HS.gap0,2256
2012,CKSAAP_GK.gap0,2256
2013,CKSAAP_GL.gap0,2256
2014,CKSAAP_GM.gap0,2256
2015,CKSAAP_GN.gap0,2256
2016,CKSAAP_GP.gap0,2256
2017,CKSAAP_GQ.gap0,2256
2018,CKSAAP_GR.gap0,2256
2019,CKSAAP_GS.gap0,2256
2020,CKSAAP_GT.gap0,2256
2021,CKSAAP_GV.gap0,2256
2022,CKSAAP_GW.gap0,2256
2023,CKSAAP_GY.gap0,2256
2024,CKSAAP_HA.gap0,2256
2025,CKSAAP_HF.gap0,2256
2026,CKSAAP_HG.gap0,2256
2027,CKSAAP_HI.gap0,2256
2028,CKSAAP_HK.gap0,2256
2029,CKSAAP_HL.gap0,2256
2030,CKSAAP_HN.gap0,2256
2031,CKSAAP_HP.gap0,2256
2032,CKSAAP_HR.gap0,2256
2057,CKSAAP_KD.gap0,2256
2011,CKSAAP_GI.gap0,2256
2058,CKSAAP_KE.gap0,2256
2060,CKSAAP_KG.gap0,2256
2086,CKSAAP_LP.gap0,2256
2087,CKSAAP_LQ.gap0,2256
2088,CKSAAP_LR.gap0,2256
2089,CKSAAP_LS.gap0,2256
2090,CKSAAP_LT.gap0,2256
2091,CKSAAP_LV.gap0,2256
2092,CKSAAP_LW.gap0,2256
2093,CKSAAP_LY.gap0,2256
2094,CKSAAP_MA.gap0,2256
2085,CKSAAP_LN.gap0,2256
2095,CKSAAP_ME.gap0,2256
2097,CKSAAP_MI.gap0,2256
2098,CKSAAP_MK.gap0,2256
2099,CKSAAP_ML.gap0,2256
2100,CKSAAP_MN.gap0,2256
2101,CKSAAP_MP.gap0,2256
2102,CKSAAP_MR.gap0,2256
2103,CKSAAP_MS.gap0,2256
2104,CKSAAP_MT.gap0,2256
2105,CKSAAP_MV.gap0,2256
2096,CKSAAP_MG.gap0,2256
2084,CKSAAP_LM.gap0,2256
2083,CKSAAP_LL.gap0,2256
2082,CKSAAP_LK.gap0,2256
2061,CKSAAP_KH.gap0,2256
2062,CKSAAP_KI.gap0,2256
2063,CKSAAP_KK.gap0,2256
2064,CKSAAP_KL.gap0,2256
2065,CKSAAP_KM.gap0,2256
2066,CKSAAP_KN.gap0,2256
2067,CKSAAP_KP.gap0,2256
2068,CKSAAP_KQ.gap0,2256
2069,CKSAAP_KR.gap0,2256
2070,CKSAAP_KS.gap0,2256
2071,CKSAAP_KT.gap0,2256
2072,CKSAAP_KV.gap0,2256
2073,CKSAAP_KY.gap0,2256
2074,CKSAAP_LA.gap0,2256
2075,CKSAAP_LC.gap0,2256
2076,CKSAAP_LD.gap0,2256
2077,CKSAAP_LE.gap0,2256
2078,CKSAAP_LF.gap0,2256
2079,CKSAAP_LG.gap0,2256
2080,CKSAAP_LH.gap0,2256
2081,CKSAAP_LI.gap0,2256
2059,CKSAAP_KF.gap0,2256
2010,CKSAAP_GH.gap0,2256
2009,CKSAAP_GG.gap0,2256
2008,CKSAAP_GF.gap0,2256
1938,CKSAAP_CE.gap0,2256
1939,CKSAAP_CF.gap0,2256
1940,CKSAAP_CG.gap0,2256
1941,CKSAAP_CI.gap0,2256
1942,CKSAAP_CK.gap0,2256
1943,CKSAAP_CL.gap0,2256
1944,CKSAAP_CN.gap0,2256
1945,CKSAAP_CP.gap0,2256
1946,CKSAAP_CQ.gap0,2256
1937,CKSAAP_CD.gap0,2256
1947,CKSAAP_CR.gap0,2256
1949,CKSAAP_CT.gap0,2256
1950,CKSAAP_CV.gap0,2256
1951,CKSAAP_CY.gap0,2256
1952,CKSAAP_DA.gap0,2256
1953,CKSAAP_DC.gap0,2256
1954,CKSAAP_DD.gap0,2256
1955,CKSAAP_DE.gap0,2256
1956,CKSAAP_DF.gap0,2256
1957,CKSAAP_DG.gap0,2256
1948,CKSAAP_CS.gap0,2256
1936,CKSAAP_CC.gap0,2256
1935,CKSAAP_CA.gap0,2256
1934,CKSAAP_AY.gap0,2256
1873,APAAC_Pc1.E,2256
1878,APAAC_Pc1.K,2256
1880,APAAC_Pc1.F,2256
1883,APAAC_Pc1.T,2256
1917,CKSAAP_AA.gap0,2256
1918,CKSAAP_AC.gap0,2256
1919,CKSAAP_AD.gap0,2256
1920,CKSAAP_AE.gap0,2256
1921,CKSAAP_AF.gap0,2256
1922,CKSAAP_AG.gap0,2256
1923,CKSAAP_AH.gap0,2256
1924,CKSAAP_AI.gap0,2256
1925,CKSAAP_AK.gap0,2256
1926,CKSAAP_AL.gap0,2256
1927,CKSAAP_AN.gap0,2256
1928,CKSAAP_AP.gap0,2256
1929,CKSAAP_AQ.gap0,2256
1930,CKSAAP_AR.gap0,2256
1931,CKSAAP_AS.gap0,2256
1932,CKSAAP_AT.gap0,2256
1933,CKSAAP_AV.gap0,2256
1958,CKSAAP_DI.gap0,2256
1959,CKSAAP_DK.gap0,2256
1960,CKSAAP_DL.gap0,2256
1961,CKSAAP_DN.gap0,2256
1987,CKSAAP_FA.gap0,2256
1988,CKSAAP_FC.gap0,2256
1989,CKSAAP_FD.gap0,2256
1990,CKSAAP_FE.gap0,2256
1991,CKSAAP_FF.gap0,2256
1992,CKSAAP_FG.gap0,2256
1993,CKSAAP_FI.gap0,2256
1994,CKSAAP_FK.gap0,2256
1995,CKSAAP_FL.gap0,2256
1996,CKSAAP_FN.gap0,2256
1997,CKSAAP_FP.gap0,2256
1998,CKSAAP_FQ.gap0,2256
1999,CKSAAP_FR.gap0,2256
2000,CKSAAP_FS.gap0,2256
2001,CKSAAP_FT.gap0,2256
2002,CKSAAP_FV.gap0,2256
2003,CKSAAP_FY.gap0,2256
2004,CKSAAP_GA.gap0,2256
2005,CKSAAP_GC.gap0,2256
2006,CKSAAP_GD.gap0,2256
2007,CKSAAP_GE.gap0,2256
1986,CKSAAP_EY.gap0,2256
1671,KSCTriad_g2.g5.g5.gap0,2256
1985,CKSAAP_EV.gap0,2256
1983,CKSAAP_ES.gap0,2256
1962,CKSAAP_DP.gap0,2256
1963,CKSAAP_DQ.gap0,2256
1964,CKSAAP_DR.gap0,2256
1965,CKSAAP_DS.gap0,2256
1966,CKSAAP_DT.gap0,2256
1967,CKSAAP_DV.gap0,2256
1968,CKSAAP_DY.gap0,2256
1969,CKSAAP_EA.gap0,2256
1970,CKSAAP_EC.gap0,2256
1971,CKSAAP_ED.gap0,2256
1972,CKSAAP_EE.gap0,2256
1973,CKSAAP_EF.gap0,2256
1974,CKSAAP_EG.gap0,2256
1975,CKSAAP_EH.gap0,2256
1976,CKSAAP_EI.gap0,2256
1977,CKSAAP_EK.gap0,2256
1978,CKSAAP_EL.gap0,2256
1979,CKSAAP_EN.gap0,2256
1980,CKSAAP_EP.gap0,2256
1981,CKSAAP_EQ.gap0,2256
1982,CKSAAP_ER.gap0,2256
1984,CKSAAP_ET.gap0,2256
1247,DPC_IT,2256
1670,KSCTriad_g2.g5.g4.gap0,2256
1668,KSCTriad_g2.g5.g2.gap0,2256
1377,DPC_SE,2256
1378,DPC_SF,2256
1379,DPC_SG,2256
1381,DPC_SI,2256
1382,DPC_SK,2256
1383,DPC_SL,2256
1384,DPC_SM,2256
1385,DPC_SN,2256
1386,DPC_SP,2256
1376,DPC_SD,2256
1387,DPC_SQ,2256
1389,DPC_SS,2256
1390,DPC_ST,2256
1391,DPC_SV,2256
1392,DPC_SW,2256
1393,DPC_SY,2256
1394,DPC_TA,2256
1395,DPC_TC,2256
1396,DPC_TD,2256
1397,DPC_TE,2256
1388,DPC_SR,2256
1375,DPC_SC,2256
1374,DPC_SA,2256
1373,DPC_RY,2256
1351,DPC_QR,2256
1352,DPC_QS,2256
1353,DPC_QT,2256
1354,DPC_QV,2256
1355,DPC_RA,2256
1356,DPC_RC,2256
1357,DPC_RD,2256
1358,DPC_RE,2256
1359,DPC_RF,2256
1360,DPC_RG,2256
1361,DPC_RH,2256
1362,DPC_RI,2256
1363,DPC_RK,2256
1364,DPC_RL,2256
1365,DPC_RM,2256
1366,DPC_RN,2256
1368,DPC_RQ,2256
1369,DPC_RR,2256
1370,DPC_RS,2256
1371,DPC_RT,2256
1372,DPC_RV,2256
1398,DPC_TF,2256
1350,DPC_QQ,2256
1399,DPC_TG,2256
1401,DPC_TI,2256
1428,DPC_VT,2256
1429,DPC_VV,2256
1430,DPC_VW,2256
1431,DPC_VY,2256
1432,DPC_WG,2256
1433,DPC_WK,2256
1434,DPC_YA,2256
1435,DPC_YC,2256
1436,DPC_YD,2256
1426,DPC_VR,2256
1437,DPC_YE,2256
1439,DPC_YG,2256
1440,DPC_YI,2256
1441,DPC_YK,2256
1442,DPC_YL,2256
1443,DPC_YN,2256
1444,DPC_YP,2256
1445,DPC_YQ,2256
1446,DPC_YR,2256
1447,DPC_YS,2256
1438,DPC_YF,2256
1425,DPC_VQ,2256
1424,DPC_VP,2256
1423,DPC_VN,2256
1402,DPC_TK,2256
1403,DPC_TL,2256
1404,DPC_TN,2256
1405,DPC_TP,2256
1406,DPC_TQ,2256
1407,DPC_TR,2256
1408,DPC_TS,2256
1409,DPC_TT,2256
1410,DPC_TV,2256
1411,DPC_TY,2256
1412,DPC_VA,2256
1413,DPC_VC,2256
1414,DPC_VD,2256
1415,DPC_VE,2256
1416,DPC_VF,2256
1417,DPC_VG,2256
1418,DPC_VH,2256
1419,DPC_VI,2256
1420,DPC_VK,2256
1421,DPC_VL,2256
1422,DPC_VM,2256
1400,DPC_TH,2256
1448,DPC_YT,2256
1349,DPC_QP,2256
1347,DPC_QL,2256
1274,DPC_LG,2256
1275,DPC_LH,2256
1276,DPC_LI,2256
1277,DPC_LK,2256
1278,DPC_LL,2256
1279,DPC_LM,2256
1281,DPC_LP,2256
1282,DPC_LQ,2256
1283,DPC_LR,2256
1273,DPC_LF,2256
1284,DPC_LS,2256
1286,DPC_LV,2256
1288,DPC_LY,2256
1289,DPC_MA,2256
1290,DPC_ME,2256
1291,DPC_MG,2256
1292,DPC_MI,2256
1293,DPC_MK,2256
1294,DPC_ML,2256
1295,DPC_MN,2256
1285,DPC_LT,2256
1272,DPC_LE,2256
1271,DPC_LD,2256
1270,DPC_LC,2256
1249,DPC_IY,2256
1250,DPC_KA,2256
1251,DPC_KC,2256
1252,DPC_KD,2256
1253,DPC_KE,2256
1254,DPC_KF,2256
1255,DPC_KG,2256
1256,DPC_KH,2256
1257,DPC_KI,2256
1258,DPC_KK,2256
1259,DPC_KL,2256
1260,DPC_KM,2256
1261,DPC_KN,2256
1262,DPC_KP,2256
1263,DPC_KQ,2256
1264,DPC_KR,2256
1265,DPC_KS,2256
1266,DPC_KT,2256
1267,DPC_KV,2256
1268,DPC_KY,2256
1269,DPC_LA,2256
1296,DPC_MP,2256
1348,DPC_QN,2256
1297,DPC_MR,2256
1299,DPC_MT,2256
1327,DPC_PK,2256
1328,DPC_PL,2256
1329,DPC_PN,2256
1330,DPC_PP,2256
1331,DPC_PQ,2256
1332,DPC_PR,2256
1333,DPC_PS,2256
1334,DPC_PT,2256
1335,DPC_PV,2256
1326,DPC_PI,2256
1336,DPC_PW,2256
1338,DPC_QA,2256
1339,DPC_QC,2256
1340,DPC_QD,2256
1341,DPC_QE,2256
1342,DPC_QF,2256
1343,DPC_QG,2256
1344,DPC_QH,2256
1345,DPC_QI,2256
1346,DPC_QK,2256
1337,DPC_PY,2256
1325,DPC_PH,2256
1323,DPC_PF,2256
1321,DPC_PD,2256
1300,DPC_MV,2256
1301,DPC_NA,2256
1302,DPC_NC,2256
1303,DPC_ND,2256
1304,DPC_NE,2256
1305,DPC_NF,2256
1306,DPC_NG,2256
1307,DPC_NH,2256
1308,DPC_NI,2256
1309,DPC_NK,2256
1310,DPC_NL,2256
1311,DPC_NN,2256
1312,DPC_NP,2256
1313,DPC_NQ,2256
1314,DPC_NR,2256
1315,DPC_NS,2256
1316,DPC_NT,2256
1317,DPC_NV,2256
1318,DPC_NY,2256
1319,DPC_PA,2256
1320,DPC_PC,2256
1298,DPC_MS,2256
1449,DPC_YV,2256
1450,DPC_YY,2256
1454,GAAC_negativecharge,2256
1599,KSCTriad_g1.g1.g2.gap0,2256
1600,KSCTriad_g1.g1.g3.gap0,2256
1601,KSCTriad_g1.g1.g4.gap0,2256
1602,KSCTriad_g1.g1.g5.gap0,2256
1603,KSCTriad_g1.g1.g6.gap0,2256
1604,KSCTriad_g1.g1.g7.gap0,2256
1605,KSCTriad_g1.g2.g1.gap0,2256
1606,KSCTriad_g1.g2.g2.gap0,2256
1607,KSCTriad_g1.g2.g3.gap0,2256
1598,KSCTriad_g1.g1.g1.gap0,2256
1608,KSCTriad_g1.g2.g4.gap0,2256
1610,KSCTriad_g1.g2.g6.gap0,2256
1611,KSCTriad_g1.g2.g7.gap0,2256
1612,KSCTriad_g1.g3.g1.gap0,2256
1613,KSCTriad_g1.g3.g2.gap0,2256
1614,KSCTriad_g1.g3.g3.gap0,2256
1615,KSCTriad_g1.g3.g4.gap0,2256
1616,KSCTriad_g1.g3.g5.gap0,2256
1617,KSCTriad_g1.g3.g6.gap0,2256
1618,KSCTriad_g1.g3.g7.gap0,2256
1609,KSCTriad_g1.g2.g5.gap0,2256
1597,GTPC_uncharger.uncharger.uncharger,2256
1596,GTPC_uncharger.uncharger.negativecharger,2256
1594,GTPC_uncharger.uncharger.aromatic,2256
1570,GTPC_negativecharger.uncharger.postivecharger,2256
1571,GTPC_negativecharger.uncharger.negativecharger,2256
1572,GTPC_negativecharger.uncharger.uncharger,2256
1573,GTPC_uncharger.alphaticr.alphaticr,2256
1574,GTPC_uncharger.alphaticr.aromatic,2256
1575,GTPC_uncharger.alphaticr.postivecharger,2256
1576,GTPC_uncharger.alphaticr.negativecharger,2256
1577,GTPC_uncharger.alphaticr.uncharger,2256
1578,GTPC_uncharger.aromatic.alphaticr,2256
1579,GTPC_uncharger.aromatic.aromatic,2256
1580,GTPC_uncharger.aromatic.postivecharger,2256
1581,GTPC_uncharger.aromatic.negativecharger,2256
1582,GTPC_uncharger.aromatic.uncharger,2256
1583,GTPC_uncharger.postivecharger.alphaticr,2256
1586,GTPC_uncharger.postivecharger.negativecharger,2256
1587,GTPC_uncharger.postivecharger.uncharger,2256
1588,GTPC_uncharger.negativecharger.alphaticr,2256
1589,GTPC_uncharger.negativecharger.aromatic,2256
1590,GTPC_uncharger.negativecharger.postivecharger,2256
1591,GTPC_uncharger.negativecharger.negativecharger,2256
1592,GTPC_uncharger.negativecharger.uncharger,2256
1619,KSCTriad_g1.g4.g1.gap0,2256
1569,GTPC_negativecharger.uncharger.aromatic,2256
1620,KSCTriad_g1.g4.g2.gap0,2256
1622,KSCTriad_g1.g4.g4.gap0,2256
1648,KSCTriad_g2.g2.g2.gap0,2256
1649,KSCTriad_g2.g2.g3.gap0,2256
1650,KSCTriad_g2.g2.g4.gap0,2256
1651,KSCTriad_g2.g2.g5.gap0,2256
1652,KSCTriad_g2.g2.g6.gap0,2256
1653,KSCTriad_g2.g2.g7.gap0,2256
1654,KSCTriad_g2.g3.g1.gap0,2256
1655,KSCTriad_g2.g3.g2.gap0,2256
1656,KSCTriad_g2.g3.g3.gap0,2256
1647,KSCTriad_g2.g2.g1.gap0,2256
1657,KSCTriad_g2.g3.g4.gap0,2256
1659,KSCTriad_g2.g3.g6.gap0,2256
1660,KSCTriad_g2.g3.g7.gap0,2256
1661,KSCTriad_g2.g4.g1.gap0,2256
1662,KSCTriad_g2.g4.g2.gap0,2256
1663,KSCTriad_g2.g4.g3.gap0,2256
1664,KSCTriad_g2.g4.g4.gap0,2256
1665,KSCTriad_g2.g4.g5.gap0,2256
1666,KSCTriad_g2.g4.g6.gap0,2256
1667,KSCTriad_g2.g5.g1.gap0,2256
1658,KSCTriad_g2.g3.g5.gap0,2256
1646,KSCTriad_g2.g1.g7.gap0,2256
1645,KSCTriad_g2.g1.g6.gap0,2256
1644,KSCTriad_g2.g1.g5.gap0,2256
1623,KSCTriad_g1.g4.g5.gap0,2256
1624,KSCTriad_g1.g4.g6.gap0,2256
1625,KSCTriad_g1.g5.g1.gap0,2256
1626,KSCTriad_g1.g5.g2.gap0,2256
1627,KSCTriad_g1.g5.g3.gap0,2256
1628,KSCTriad_g1.g5.g4.gap0,2256
1629,KSCTriad_g1.g5.g5.gap0,2256
1630,KSCTriad_g1.g5.g6.gap0,2256
1631,KSCTriad_g1.g5.g7.gap0,2256
1632,KSCTriad_g1.g6.g1.gap0,2256
1633,KSCTriad_g1.g6.g2.gap0,2256
1634,KSCTriad_g1.g6.g3.gap0,2256
1635,KSCTriad_g1.g6.g4.gap0,2256
1636,KSCTriad_g1.g6.g5.gap0,2256
1637,KSCTriad_g1.g6.g6.gap0,2256
1638,KSCTriad_g1.g7.g1.gap0,2256
1639,KSCTriad_g1.g7.g3.gap0,2256
1640,KSCTriad_g2.g1.g1.gap0,2256
1641,KSCTriad_g2.g1.g2.gap0,2256
1642,KSCTriad_g2.g1.g3.gap0,2256
1643,KSCTriad_g2.g1.g4.gap0,2256
1621,KSCTriad_g1.g4.g3.gap0,2256
1567,GTPC_negativecharger.negativecharger.uncharger,2256
1566,GTPC_negativecharger.negativecharger.negativecharger,2256
1565,GTPC_negativecharger.negativecharger.postivecharger,2256
1483,GTPC_alphaticr.alphaticr.postivecharger,2256
1487,GTPC_alphaticr.aromatic.aromatic,2256
1488,GTPC_alphaticr.aromatic.postivecharger,2256
1489,GTPC_alphaticr.aromatic.negativecharger,2256
1490,GTPC_alphaticr.aromatic.uncharger,2256
1492,GTPC_alphaticr.postivecharger.aromatic,2256
1494,GTPC_alphaticr.postivecharger.negativecharger,2256
1496,GTPC_alphaticr.negativecharger.alphaticr,2256
1497,GTPC_alphaticr.negativecharger.aromatic,2256
1480,GDPC_uncharger.uncharger,2256
1498,GTPC_alphaticr.negativecharger.postivecharger,2256
1500,GTPC_alphaticr.negativecharger.uncharger,2256
1502,GTPC_alphaticr.uncharger.aromatic,2256
1503,GTPC_alphaticr.uncharger.postivecharger,2256
1504,GTPC_alphaticr.uncharger.negativecharger,2256
1505,GTPC_alphaticr.uncharger.uncharger,2256
1506,GTPC_aromatic.alphaticr.alphaticr,2256
1507,GTPC_aromatic.alphaticr.aromatic,2256
1508,GTPC_aromatic.alphaticr.postivecharger,2256
1509,GTPC_aromatic.alphaticr.negativecharger,2256
1499,GTPC_alphaticr.negativecharger.negativecharger,2256
1479,GDPC_uncharger.negativecharger,2256
1478,GDPC_uncharger.postivecharger,2256
1477,GDPC_uncharger.aromatic,2256
1456,GDPC_alphaticr.alphaticr,2256
1457,GDPC_alphaticr.aromatic,2256
1458,GDPC_alphaticr.postivecharger,2256
1459,GDPC_alphaticr.negativecharger,2256
1460,GDPC_alphaticr.uncharger,2256
1461,GDPC_aromatic.alphaticr,2256
1462,GDPC_aromatic.aromatic,2256
1463,GDPC_aromatic.postivecharger,2256
1464,GDPC_aromatic.negativecharger,2256
1465,GDPC_aromatic.uncharger,2256
1466,GDPC_postivecharger.alphaticr,2256
1467,GDPC_postivecharger.aromatic,2256
1468,GDPC_postivecharger.postivecharger,2256
1469,GDPC_postivecharger.negativecharger,2256
1470,GDPC_postivecharger.uncharger,2256
1471,GDPC_negativecharger.alphaticr,2256
1472,GDPC_negativecharger.aromatic,2256
1473,GDPC_negativecharger.postivecharger,2256
1474,GDPC_negativecharger.negativecharger,2256
1475,GDPC_negativecharger.uncharger,2256
1476,GDPC_uncharger.alphaticr,2256
1510,GTPC_aromatic.alphaticr.uncharger,2256
1511,GTPC_aromatic.aromatic.alphaticr,2256
1512,GTPC_aromatic.aromatic.postivecharger,2256
1513,GTPC_aromatic.aromatic.uncharger,2256
1544,GTPC_postivecharger.negativecharger.negativecharger,2256
1545,GTPC_postivecharger.negativecharger.uncharger,2256
1546,GTPC_postivecharger.uncharger.alphaticr,2256
1547,GTPC_postivecharger.uncharger.aromatic,2256
1548,GTPC_postivecharger.uncharger.postivecharger,2256
1549,GTPC_postivecharger.uncharger.negativecharger,2256
1550,GTPC_postivecharger.uncharger.uncharger,2256
1551,GTPC_negativecharger.alphaticr.alphaticr,2256
1552,GTPC_negativecharger.alphaticr.aromatic,2256
1553,GTPC_negativecharger.alphaticr.postivecharger,2256
1554,GTPC_negativecharger.alphaticr.negativecharger,2256
1555,GTPC_negativecharger.alphaticr.uncharger,2256
1556,GTPC_negativecharger.aromatic.alphaticr,2256
1557,GTPC_negativecharger.aromatic.postivecharger,2256
1558,GTPC_negativecharger.aromatic.uncharger,2256
1559,GTPC_negativecharger.postivecharger.alphaticr,2256
1560,GTPC_negativecharger.postivecharger.aromatic,2256
1561,GTPC_negativecharger.postivecharger.postivecharger,2256
1562,GTPC_negativecharger.postivecharger.negativecharger,2256
1563,GTPC_negativecharger.postivecharger.uncharger,2256
1564,GTPC_negativecharger.negativecharger.alphaticr,2256
1543,GTPC_postivecharger.negativecharger.postivecharger,2256
1669,KSCTriad_g2.g5.g3.gap0,2256
1542,GTPC_postivecharger.negativecharger.aromatic,2256
1539,GTPC_postivecharger.postivecharger.negativecharger,2256
1514,GTPC_aromatic.postivecharger.alphaticr,2256
1515,GTPC_aromatic.postivecharger.postivecharger,2256
1516,GTPC_aromatic.postivecharger.negativecharger,2256
1517,GTPC_aromatic.postivecharger.uncharger,2256
1519,GTPC_aromatic.negativecharger.postivecharger,2256
1520,GTPC_aromatic.negativecharger.negativecharger,2256
1521,GTPC_aromatic.negativecharger.uncharger,2256
1522,GTPC_aromatic.uncharger.alphaticr,2256
1523,GTPC_aromatic.uncharger.aromatic,2256
1524,GTPC_aromatic.uncharger.postivecharger,2256
1525,GTPC_aromatic.uncharger.negativecharger,2256
1526,GTPC_aromatic.uncharger.uncharger,2256
1527,GTPC_postivecharger.alphaticr.alphaticr,2256
1528,GTPC_postivecharger.alphaticr.aromatic,2256
1529,GTPC_postivecharger.alphaticr.postivecharger,2256
1530,GTPC_postivecharger.alphaticr.negativecharger,2256
1532,GTPC_postivecharger.aromatic.alphaticr,2256
1533,GTPC_postivecharger.aromatic.aromatic,2256
1535,GTPC_postivecharger.aromatic.uncharger,2256
